dport,pkts,bytes,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,proto_arp,proto_icmp,proto_ipv6-icmp,proto_proto,proto_tcp,proto_udp,label_bin
80.0,4.0,522.0,27314.0,39.22998,0.014356,0.020302,0.043068,0.0,0.043068,3.0,1.0,462.0,60.0,0.076472,0.050981,0.0,0,0,0,0,1,0,1
80.0,1504.0,445184.0,35.0,56.089478,4.639565,1.107957,55.674786,0.965015,4.999655,1504.0,0.0,445184.0,0.0,26.796471,26.796471,0.0,0,0,0,0,1,0,0
80.0,2.0,308.0,240485.0,20.431444,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.048944,0.048944,0.0,0,0,0,0,1,0,1
443.0,35.0,9443.0,70.0,62.602077,0.364307,0.48246,2.55015,0.154971,1.544396,19.0,16.0,3393.0,6050.0,0.543113,0.28753,0.239609,0,0,0,0,1,0,0
80.0,6.0,924.0,47065.0,46.671131,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.107133,0.107133,0.0,0,0,0,0,1,0,1
80.0,2101.0,2045136.0,816.0,15.000654,4.991868,0.004077,14.975604,4.988676,4.997622,1051.0,1050.0,1000569.0,1044567.0,139.993896,69.996948,69.930283,0,0,0,0,0,1,0
80.0,3.0,462.0,206975.0,41.087276,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.048677,0.048677,0.0,0,0,0,0,1,0,1
80.0,6.0,360.0,221719.0,31.634283,0.989383,1.978766,4.946916,0.0,4.946916,6.0,0.0,360.0,0.0,0.158056,0.158056,0.0,0,0,0,0,0,1,1
80.0,4.0,522.0,175007.0,39.302235,0.010436,0.014759,0.031308,0.0,0.031308,3.0,1.0,462.0,60.0,0.076332,0.050928,0.0,0,0,0,0,1,0,1
80.0,4.0,616.0,177644.0,18.402615,1.266217,1.790702,3.798652,0.0,3.798652,4.0,0.0,616.0,0.0,0.16302,0.16302,0.0,0,0,0,0,1,0,1
80.0,6.0,924.0,136625.0,37.634151,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.132858,0.132858,0.0,0,0,0,0,1,0,1
0.0,1777.0,1263477.0,966.0,37.049461,4.608892,0.97953,36.871136,2.017311,4.983757,1777.0,0.0,1263477.0,0.0,47.935921,47.935921,0.0,0,0,0,0,1,0,0
80.0,3661.0,3510744.0,967.0,45.777046,4.566791,1.271372,45.667908,0.752697,4.999304,3661.0,0.0,3510744.0,0.0,79.952736,79.952736,0.0,0,0,0,0,0,1,0
80.0,4.0,616.0,125807.0,44.986511,0.0,0.0,0.0,0.0,0.0,4.0,0.0,616.0,0.0,0.066687,0.066687,0.0,0,0,0,0,1,0,1
80.0,4622.0,4496722.0,466.0,28.919016,4.809707,0.413652,28.858242,3.884777,4.99739,2311.0,2311.0,2196483.0,2300239.0,159.791046,79.878235,79.878235,0,0,0,0,0,1,0
80.0,37866.0,35245959.0,3.0,1724.57251,4.952046,0.230678,1708.456055,0.675799,4.999732,37866.0,0.0,35245959.0,0.0,21.956165,21.956165,0.0,0,0,0,0,1,0,0
80.0,6.0,548.0,231486.0,26.569443,0.157086,0.009295,0.314173,0.147792,0.166381,4.0,2.0,428.0,120.0,0.188186,0.112912,0.037848,0,0,0,0,1,0,1
80.0,2.0,308.0,229216.0,20.806442,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.048062,0.048062,0.0,0,0,0,0,1,0,1
80.0,42762.0,43237359.0,5.0,1019.332092,4.949054,0.090273,1009.607056,3.673795,4.999991,21381.0,21381.0,21804133.0,21433226.0,41.95002,20.974518,20.974518,0,0,0,0,0,1,0
80.0,6.0,360.0,149922.0,31.451427,2.233801,2.246911,8.935205,0.0,4.810359,6.0,0.0,360.0,0.0,0.158975,0.158975,0.0,0,0,0,0,0,1,1
80.0,6.0,548.0,71680.0,25.989935,0.108426,0.009589,0.216852,0.098837,0.118015,4.0,2.0,428.0,120.0,0.192382,0.115429,0.038476,0,0,0,0,1,0,1
58631.0,1.0,60.0,10722.0,1.5e-05,1.5e-05,0.0,1.5e-05,1.5e-05,1.5e-05,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
53.0,2.0,470.0,110120.0,0.236509,0.236509,0.0,0.236509,0.236509,0.236509,1.0,1.0,92.0,378.0,4.228169,0.0,0.0,0,0,0,0,0,1,0
80.0,4.0,616.0,73604.0,44.121403,1.159863,1.640294,3.479589,0.0,3.479589,4.0,0.0,616.0,0.0,0.067994,0.067994,0.0,0,0,0,0,1,0,1
80.0,52032.0,51757064.0,1.0,1239.608521,4.918244,0.066176,1219.724609,3.953445,4.999994,26016.0,26016.0,26083623.0,25673441.0,41.973736,20.986464,20.986464,0,0,0,0,1,0,0
80.0,5.0,676.0,51318.0,44.822865,0.020604,0.035686,0.082414,0.0,0.082414,4.0,1.0,616.0,60.0,0.08924,0.06693,0.0,0,0,0,0,1,0,1
80.0,6.0,548.0,255785.0,26.787117,0.149377,0.026089,0.298754,0.123288,0.175466,4.0,2.0,428.0,120.0,0.186657,0.111994,0.037331,0,0,0,0,1,0,1
80.0,4537.0,4410460.0,631.0,28.400944,4.723949,0.602581,28.343697,3.376574,4.998987,2270.0,2267.0,2156785.0,2253675.0,159.712997,79.891708,79.786079,0,0,0,0,0,1,0
80.0,4.0,522.0,163965.0,39.454578,0.01581,0.022359,0.047431,0.0,0.047431,3.0,1.0,462.0,60.0,0.076037,0.050691,0.0,0,0,0,0,1,0,1
8883.0,46.0,18941.0,17678.0,55.11586,3.274616,1.600276,32.746162,0.906984,4.99856,23.0,23.0,17423.0,1518.0,0.816462,0.410673,0.399159,0,0,0,0,1,0,0
80.0,5.0,300.0,132193.0,19.174726,2.915588,2.063788,8.746765,0.0,4.488874,5.0,0.0,300.0,0.0,0.208608,0.208608,0.0,0,0,0,0,0,1,1
80.0,6.0,924.0,194611.0,42.830421,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.116739,0.116739,0.0,0,0,0,0,1,0,1
80.0,7.0,1078.0,2948.0,54.584904,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1078.0,0.0,0.109921,0.109921,0.0,0,0,0,0,1,0,1
80.0,3098.0,2968724.0,78.0,41.44104,4.593307,1.128887,41.33976,1.400342,4.999247,3098.0,0.0,2968724.0,0.0,74.732681,74.732681,0.0,0,0,0,0,0,1,0
53.0,2.0,366.0,13637.0,0.008696,0.008696,0.0,0.008696,0.008696,0.008696,1.0,1.0,98.0,268.0,114.995399,0.0,0.0,0,0,0,0,0,1,0
80.0,1052.0,1010492.0,818.0,15.013073,4.994747,0.004618,14.98424,4.988233,4.998414,1052.0,0.0,1010492.0,0.0,70.005653,70.005653,0.0,0,0,0,0,0,1,0
80.0,4.0,616.0,208051.0,36.824169,1.411757,1.996526,4.235272,0.0,4.235272,4.0,0.0,616.0,0.0,0.081468,0.081468,0.0,0,0,0,0,1,0,1
123.0,2.0,180.0,720.0,0.281348,0.281348,0.0,0.281348,0.281348,0.281348,1.0,1.0,90.0,90.0,3.554317,0.0,0.0,0,0,0,0,0,1,0
80.0,7.0,1078.0,13127.0,54.134933,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1078.0,0.0,0.110834,0.110834,0.0,0,0,0,0,1,0,1
0.0,2.0,102.0,255706.0,1.1e-05,1.1e-05,0.0,1.1e-05,1.1e-05,1.1e-05,1.0,1.0,60.0,42.0,90909.09375,0.0,0.0,1,0,0,0,0,0,0
53.0,2.0,486.0,4122.0,0.252719,0.252719,0.0,0.252719,0.252719,0.252719,1.0,1.0,94.0,392.0,3.956964,0.0,0.0,0,0,0,0,0,1,0
80.0,6.0,548.0,138868.0,25.74806,0.169705,0.005866,0.33941,0.163839,0.175571,4.0,2.0,428.0,120.0,0.194189,0.116514,0.038838,0,0,0,0,1,0,1
53.0,2.0,176.0,13313.0,5.047532,0.0,0.0,0.0,0.0,0.0,2.0,0.0,176.0,0.0,0.198117,0.198117,0.0,0,0,0,0,0,1,0
80.0,5267.0,5134417.0,217.0,34.483356,4.915708,0.188044,34.409958,4.455143,4.993877,2635.0,2632.0,2652194.0,2482223.0,152.711349,76.384674,76.297676,0,0,0,0,1,0,0
49027.0,2.0,120.0,10320.0,0.000298,0.000298,0.0,0.000298,0.000298,0.000298,1.0,1.0,60.0,60.0,3355.70459,0.0,0.0,0,0,0,0,1,0,1
80.0,3001.0,2878649.0,642.0,39.924095,4.719706,0.57039,37.757645,3.262933,4.995354,3001.0,0.0,2878649.0,0.0,75.142593,75.142593,0.0,0,0,0,0,0,1,0
80.0,9.0,822.0,22124.0,52.077271,0.149049,0.034972,0.447147,0.116003,0.19744,6.0,3.0,642.0,180.0,0.153618,0.096011,0.038404,0,0,0,0,1,0,1
53.0,2.0,172.0,275291.0,2.500095,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,0.399985,0.399985,0.0,0,0,0,0,0,1,0
53.0,2.0,172.0,27535.0,2.500026,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,0.399996,0.399996,0.0,0,0,0,0,0,1,0
565.0,2517.0,151020.0,181.0,59.113644,4.906114,0.272406,58.873363,4.003252,4.999423,2517.0,0.0,151020.0,0.0,42.562088,42.562088,0.0,0,0,0,0,0,1,0
80.0,7.0,1078.0,5703.0,35.775463,0.595981,1.332654,3.575885,0.0,3.575885,7.0,0.0,1078.0,0.0,0.167713,0.167713,0.0,0,0,0,0,1,0,1
80.0,11.0,2032.0,19667.0,0.202911,0.202911,0.0,0.202911,0.202911,0.202911,6.0,5.0,563.0,1469.0,49.282688,24.641344,19.713076,0,0,0,0,1,0,1
80.0,6.0,548.0,102574.0,27.198792,0.162942,0.006775,0.325885,0.156167,0.169718,4.0,2.0,428.0,120.0,0.183832,0.110299,0.036766,0,0,0,0,1,0,1
80.0,2934.0,2745545.0,322.0,40.330326,4.764426,0.468777,38.11541,3.578907,4.99952,2934.0,0.0,2745545.0,0.0,72.724434,72.724434,0.0,0,0,0,0,1,0,0
80.0,5.0,582.0,196865.0,40.159309,0.033409,0.024628,0.100227,0.0,0.058638,3.0,2.0,462.0,120.0,0.099603,0.049802,0.05199,0,0,0,0,1,0,1
80.0,9.0,822.0,80450.0,53.044914,0.142972,0.030062,0.428915,0.100458,0.164392,6.0,3.0,642.0,180.0,0.150816,0.09426,0.037821,0,0,0,0,1,0,1
565.0,2505.0,150300.0,584.0,58.264202,4.825443,0.531271,57.905312,3.063842,4.999556,2505.0,0.0,150300.0,0.0,42.976646,42.976646,0.0,0,0,0,0,0,1,0
80.0,13.0,780.0,24063.0,16.571779,2.870548,1.657448,11.482194,0.0,3.86196,13.0,0.0,780.0,0.0,0.724123,0.724123,0.0,0,0,0,0,0,1,1
80.0,4.0,522.0,209413.0,38.953045,0.013625,0.019268,0.040874,0.0,0.040874,3.0,1.0,462.0,60.0,0.077016,0.051344,0.0,0,0,0,0,1,0,1
80.0,6.0,360.0,186594.0,22.312012,4.138688,0.087947,12.416063,4.037901,4.252227,6.0,0.0,360.0,0.0,0.224095,0.224095,0.0,0,0,0,0,0,1,1
8080.0,7420.0,7231391.0,46.0,46.915806,4.680762,0.930901,46.807625,1.888072,4.995348,3709.0,3711.0,3498778.0,3732613.0,158.134338,79.035194,79.077827,0,0,0,0,1,0,0
80.0,5.0,676.0,68836.0,52.33326,0.011785,0.020413,0.047142,0.0,0.047142,4.0,1.0,616.0,60.0,0.076433,0.057325,0.0,0,0,0,0,1,0,1
8883.0,22.0,9603.0,109887.0,25.0175,0.079318,0.067791,0.475905,0.006054,0.148383,11.0,11.0,8877.0,726.0,0.839412,0.399817,0.39972,0,0,0,0,1,0,0
53.0,2.0,1301.0,129.0,0.016011,0.016011,0.0,0.016011,0.016011,0.016011,1.0,1.0,85.0,1216.0,62.457062,0.0,0.0,0,0,0,0,0,1,0
80.0,1052.0,984149.0,433.0,14.996195,4.990441,0.00105,14.971323,4.988967,4.991338,1052.0,0.0,984149.0,0.0,70.084442,70.084442,0.0,0,0,0,0,1,0,0
80.0,1552.0,459392.0,539.0,57.543144,4.759778,0.731779,57.117332,2.332974,4.996064,1552.0,0.0,459392.0,0.0,26.95369,26.95369,0.0,0,0,0,0,1,0,0
80.0,5.0,300.0,41623.0,14.971377,1.552515,1.430308,4.657544,0.0,3.451691,5.0,0.0,300.0,0.0,0.267176,0.267176,0.0,0,0,0,0,0,1,1
80.0,4.0,522.0,206744.0,38.843014,0.014174,0.020046,0.042523,0.0,0.042523,3.0,1.0,462.0,60.0,0.077234,0.051546,0.0,0,0,0,0,1,0,1
138.0,2.0,543.0,262162.0,0.002735,0.002735,0.0,0.002735,0.002735,0.002735,2.0,0.0,543.0,0.0,365.630707,365.630707,0.0,0,0,0,0,0,1,0
80.0,3.0,462.0,25698.0,19.501596,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.102556,0.102556,0.0,0,0,0,0,1,0,1
0.0,2.0,102.0,16858.0,2.2e-05,2.2e-05,0.0,2.2e-05,2.2e-05,2.2e-05,1.0,1.0,60.0,42.0,45454.54688,0.0,0.0,1,0,0,0,0,0,0
8193.0,1.0,60.0,1191.0,0.000138,0.000138,0.0,0.000138,0.000138,0.000138,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
80.0,1598.0,1557651.0,981.0,10.002407,4.994966,0.004576,9.989932,4.99039,4.999542,799.0,799.0,803753.0,753898.0,159.661575,79.7808,79.7808,0,0,0,0,1,0,0
0.0,2.0,120.0,921.0,5.4e-05,5.4e-05,0.0,5.4e-05,5.4e-05,5.4e-05,1.0,1.0,60.0,60.0,18518.51758,0.0,0.0,1,0,0,0,0,0,0
8080.0,2497.0,2432764.0,630.0,16.204676,4.042099,1.646015,16.168396,1.191122,4.997403,1248.0,1249.0,1179018.0,1253746.0,154.029617,76.953094,77.014809,0,0,0,0,1,0,0
80.0,21.0,1260.0,99698.0,27.708523,3.409839,1.614327,20.459032,0.0,4.705161,21.0,0.0,1260.0,0.0,0.7218,0.7218,0.0,0,0,0,0,0,1,1
0.0,1548.0,1100535.0,2651.0,33.557606,4.773229,0.508934,33.412605,3.526616,4.985771,1548.0,0.0,1100535.0,0.0,46.099831,46.099831,0.0,0,0,0,0,1,0,0
565.0,1954.0,117240.0,4.0,45.416824,4.519826,1.371382,45.198265,0.405684,4.979401,1954.0,0.0,117240.0,0.0,43.001686,43.001686,0.0,0,0,0,0,0,1,0
80.0,2821.0,2699543.0,395.0,39.974026,4.986532,0.015351,39.892254,4.946536,4.995991,2821.0,0.0,2699543.0,0.0,70.545807,70.545807,0.0,0,0,0,0,0,1,0
80.0,7.0,1078.0,7388.0,54.372704,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1078.0,0.0,0.110349,0.110349,0.0,0,0,0,0,1,0,1
52848.0,2.0,120.0,17668.0,3.3e-05,3.3e-05,0.0,3.3e-05,3.3e-05,3.3e-05,1.0,1.0,60.0,60.0,30303.0293,0.0,0.0,0,0,0,0,1,0,1
80.0,31031.0,29023123.0,5.0,1482.172363,4.957957,0.034026,1467.555176,4.423405,4.999987,31031.0,0.0,29023123.0,0.0,20.935488,20.935488,0.0,0,0,0,0,0,1,0
123.0,2.0,180.0,255158.0,0.286477,0.286477,0.0,0.286477,0.286477,0.286477,1.0,1.0,90.0,90.0,3.490682,0.0,0.0,0,0,0,0,0,1,0
53.0,2.0,176.0,13532.0,5.048282,0.0,0.0,0.0,0.0,0.0,2.0,0.0,176.0,0.0,0.198087,0.198087,0.0,0,0,0,0,0,1,0
80.0,2228.0,2083831.0,184.0,28.088226,4.670905,0.723376,28.025431,3.053393,4.997458,2228.0,0.0,2083831.0,0.0,79.285889,79.285889,0.0,0,0,0,0,1,0,0
80.0,5.0,582.0,186798.0,40.118397,0.023221,0.018096,0.069662,0.0,0.044148,3.0,2.0,462.0,120.0,0.099705,0.049852,0.051892,0,0,0,0,1,0,1
80.0,6.0,548.0,150412.0,25.957382,0.156587,0.012898,0.313174,0.143689,0.169485,4.0,2.0,428.0,120.0,0.192623,0.115574,0.038525,0,0,0,0,1,0,1
80.0,11102.0,3286192.0,7.0,1589.449585,4.877847,0.022658,1546.277466,4.826165,4.999977,11102.0,0.0,3286192.0,0.0,6.984179,6.984179,0.0,0,0,0,0,1,0,0
80.0,6.0,548.0,11052.0,27.426226,0.175312,0.003267,0.350623,0.172044,0.178579,4.0,2.0,428.0,120.0,0.182307,0.109384,0.036461,0,0,0,0,1,0,1
0.0,1889.0,1341493.0,2133.0,42.00742,4.354401,1.314757,39.18961,0.902321,4.999726,1889.0,0.0,1341493.0,0.0,44.944443,44.944443,0.0,0,0,0,0,1,0,0
80.0,6.0,924.0,13729.0,35.565437,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.140586,0.140586,0.0,0,0,0,0,1,0,1
80.0,4.0,616.0,214842.0,36.150761,1.237165,1.749615,3.711495,0.0,3.711495,4.0,0.0,616.0,0.0,0.082986,0.082986,0.0,0,0,0,0,1,0,1
565.0,671.0,40260.0,1017.0,16.203485,4.032314,1.655138,16.129257,1.165534,4.990364,671.0,0.0,40260.0,0.0,41.349129,41.349129,0.0,0,0,0,0,0,1,0
80.0,763.0,225848.0,1363.0,29.214718,4.83829,0.290772,29.029741,4.188143,4.972512,763.0,0.0,225848.0,0.0,26.082745,26.082745,0.0,0,0,0,0,1,0,0
53.0,2.0,468.0,5676.0,0.009751,0.009751,0.0,0.009751,0.009751,0.009751,1.0,1.0,91.0,377.0,102.553581,0.0,0.0,0,0,0,0,0,1,0
80.0,1012.0,987947.0,9473.0,28.881115,4.731479,0.474427,28.388872,3.673667,4.991121,502.0,510.0,508641.0,479306.0,35.005573,17.346975,17.623974,0,0,0,0,1,0,0
80.0,248.0,239021.0,15669.0,18.330883,4.475086,0.853146,17.900345,2.997673,4.989135,248.0,0.0,239021.0,0.0,13.474528,13.474528,0.0,0,0,0,0,0,1,0
80.0,6.0,924.0,127310.0,38.020878,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.131507,0.131507,0.0,0,0,0,0,1,0,1
80.0,766.0,226736.0,634.0,28.376348,4.699093,0.609258,28.194557,3.336759,4.972999,766.0,0.0,226736.0,0.0,26.959072,26.959072,0.0,0,0,0,0,1,0,0
565.0,840.0,50400.0,1253.0,19.578159,4.875899,0.188043,19.503595,4.550445,4.996438,840.0,0.0,50400.0,0.0,42.853874,42.853874,0.0,0,0,0,0,0,1,0
80.0,2274.0,2215444.0,420.0,14.20565,4.726948,0.372703,14.180845,4.19987,4.990508,1137.0,1137.0,1143701.0,1071743.0,160.00676,79.968178,79.968178,0,0,0,0,1,0,0
8883.0,20.0,8538.0,159801.0,22.441292,2.150525,1.093636,10.752625,0.012275,2.94274,10.0,10.0,7878.0,660.0,0.846654,0.401046,0.401046,0,0,0,0,1,0,0
6643.0,2.0,120.0,18340.0,0.000425,0.000425,0.0,0.000425,0.000425,0.000425,1.0,1.0,60.0,60.0,2352.941162,0.0,0.0,0,0,0,0,1,0,1
2013.0,2.0,120.0,9853.0,0.000724,0.000724,0.0,0.000724,0.000724,0.000724,1.0,1.0,60.0,60.0,1381.215454,0.0,0.0,0,0,0,0,1,0,1
80.0,9.0,822.0,62961.0,52.731846,0.151526,0.019087,0.454578,0.126213,0.172302,6.0,3.0,642.0,180.0,0.151711,0.094819,0.037928,0,0,0,0,1,0,1
80.0,5.0,770.0,139227.0,18.60644,2.023355,1.43116,6.070065,0.0,3.078119,5.0,0.0,770.0,0.0,0.214979,0.214979,0.0,0,0,0,0,1,0,1
20331.0,2.0,120.0,11496.0,4.7e-05,4.7e-05,0.0,4.7e-05,4.7e-05,4.7e-05,1.0,1.0,60.0,60.0,21276.5957,0.0,0.0,0,0,0,0,1,0,1
80.0,2.0,308.0,80844.0,19.706926,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.050744,0.050744,0.0,0,0,0,0,1,0,1
80.0,8.0,480.0,25992.0,35.313457,2.053631,1.682935,10.268156,0.0,3.685065,8.0,0.0,480.0,0.0,0.198225,0.198225,0.0,0,0,0,0,0,1,1
80.0,7.0,1078.0,30413.0,26.157557,2.835392,1.757144,11.341568,0.0,4.74108,7.0,0.0,1078.0,0.0,0.229379,0.229379,0.0,0,0,0,0,1,0,1
8883.0,50.0,20754.0,8893.0,58.644875,3.378392,1.62144,33.78392,1.583208,4.997482,25.0,25.0,19104.0,1650.0,0.835538,0.423839,0.409243,0,0,0,0,1,0,0
0.0,12343.0,8773890.0,344.0,257.197205,4.925091,0.413111,256.104736,1.975619,4.999613,12343.0,0.0,8773890.0,0.0,47.986526,47.986526,0.0,0,0,0,0,1,0,0
80.0,665.0,196840.0,380.0,26.693003,4.407123,1.240564,26.442736,1.633404,4.99948,665.0,0.0,196840.0,0.0,24.875433,24.875433,0.0,0,0,0,0,1,0,0
80.0,5.0,770.0,169499.0,42.454414,1.207312,2.091126,4.829248,0.0,4.829248,5.0,0.0,770.0,0.0,0.094219,0.094219,0.0,0,0,0,0,1,0,1
80.0,2.0,308.0,5105.0,19.725304,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.050696,0.050696,0.0,0,0,0,0,1,0,1
80.0,4.0,522.0,5722.0,38.586651,0.010078,0.014252,0.030233,0.0,0.030233,3.0,1.0,462.0,60.0,0.077747,0.051831,0.0,0,0,0,0,1,0,1
80.0,10.0,600.0,132529.0,29.677038,3.330062,0.326591,16.650312,2.88562,3.673508,10.0,0.0,600.0,0.0,0.303265,0.303265,0.0,0,0,0,0,0,1,1
565.0,37.0,2220.0,1.0,3.001905,3.001905,0.0,3.001905,3.001905,3.001905,37.0,0.0,2220.0,0.0,11.992385,11.992385,0.0,0,0,0,0,0,1,0
80.0,2.0,308.0,30125.0,24.444002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.04091,0.04091,0.0,0,0,0,0,1,0,1
0.0,752.0,535613.0,1170.0,17.233166,3.920034,1.791398,15.680136,0.818048,4.989856,752.0,0.0,535613.0,0.0,43.578762,43.578762,0.0,0,0,0,0,1,0,0
80.0,5.0,676.0,94496.0,46.526154,0.021408,0.03708,0.085632,0.0,0.085632,4.0,1.0,616.0,60.0,0.085973,0.064599,0.0,0,0,0,0,1,0,1
0.0,1295.0,920385.0,1970.0,26.977266,4.475434,1.129008,26.852604,1.950905,4.983531,1295.0,0.0,920385.0,0.0,47.966312,47.966312,0.0,0,0,0,0,1,0,0
53.0,2.0,172.0,7108.0,2.500247,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,0.39996,0.39996,0.0,0,0,0,0,0,1,0
53.0,2.0,482.0,251996.0,0.253835,0.253835,0.0,0.253835,0.253835,0.253835,1.0,1.0,92.0,390.0,3.939567,0.0,0.0,0,0,0,0,0,1,0
80.0,3.0,462.0,166671.0,39.175621,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.051052,0.051052,0.0,0,0,0,0,1,0,1
53.0,2.0,1295.0,45.0,0.015792,0.015792,0.0,0.015792,0.015792,0.015792,1.0,1.0,82.0,1213.0,63.323204,0.0,0.0,0,0,0,0,0,1,0
53.0,2.0,172.0,20427.0,2.501116,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,0.399822,0.399822,0.0,0,0,0,0,0,1,0
5353.0,1.0,60.0,274043.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
695.0,6.0,360.0,8612.0,0.005245,0.002622,0.001567,0.005245,0.001055,0.00419,3.0,3.0,180.0,180.0,953.288818,477.326996,381.315521,0,0,0,0,1,0,1
0.0,2870.0,2039572.0,606.0,59.824738,4.961659,0.07713,59.539909,4.706852,4.997836,2870.0,0.0,2039572.0,0.0,47.956749,47.956749,0.0,0,0,0,0,1,0,0
53.0,2.0,470.0,4126.0,0.235879,0.235879,0.0,0.235879,0.235879,0.235879,1.0,1.0,92.0,378.0,4.239462,0.0,0.0,0,0,0,0,0,1,0
5353.0,1.0,87.0,4479.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
80.0,4330.0,4212707.0,890.0,27.089832,4.5046,1.092582,27.027597,2.061521,4.997421,2165.0,2165.0,2056940.0,2155767.0,159.801651,79.88237,79.88237,0,0,0,0,0,1,0
80.0,6.0,360.0,469388.0,19.496719,1.716239,1.75295,6.864958,0.0,3.937167,6.0,0.0,360.0,0.0,0.256453,0.256453,0.0,0,0,0,0,0,1,1
53.0,2.0,889.0,17.0,0.011026,0.011026,0.0,0.011026,0.011026,0.011026,1.0,1.0,84.0,805.0,90.694725,0.0,0.0,0,0,0,0,0,1,0
24822.0,2.0,120.0,20276.0,0.000243,0.000243,0.0,0.000243,0.000243,0.000243,1.0,1.0,60.0,60.0,4115.226074,0.0,0.0,0,0,0,0,1,0,1
53.0,2.0,446.0,18177.0,0.299909,0.299909,0.0,0.299909,0.299909,0.299909,1.0,1.0,155.0,291.0,3.334345,0.0,0.0,0,0,0,0,0,1,0
53.0,2.0,1301.0,5995.0,0.227212,0.227212,0.0,0.227212,0.227212,0.227212,1.0,1.0,85.0,1216.0,4.401176,0.0,0.0,0,0,0,0,0,1,0
80.0,9.0,822.0,42539.0,52.150154,0.144575,0.022755,0.433726,0.11639,0.172116,6.0,3.0,642.0,180.0,0.153403,0.095877,0.038351,0,0,0,0,1,0,1
80.0,6.0,548.0,258032.0,25.993715,0.169092,0.019833,0.338184,0.149259,0.188925,4.0,2.0,428.0,120.0,0.192354,0.115413,0.038693,0,0,0,0,1,0,1
53.0,2.0,1298.0,4143.0,0.05753,0.05753,0.0,0.05753,0.05753,0.05753,1.0,1.0,85.0,1213.0,17.382235,0.0,0.0,0,0,0,0,0,1,0
80.0,6.0,548.0,140354.0,25.752628,0.153769,0.02581,0.307537,0.127958,0.179579,4.0,2.0,428.0,120.0,0.194155,0.116493,0.039104,0,0,0,0,1,0,1
80.0,6.0,548.0,127748.0,27.310913,0.173296,0.005005,0.346592,0.168291,0.178301,4.0,2.0,428.0,120.0,0.183077,0.109846,0.036856,0,0,0,0,1,0,1
80.0,6.0,924.0,135172.0,37.687031,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.132672,0.132672,0.0,0,0,0,0,1,0,1
0.0,2.0,120.0,262170.0,0.012283,0.012283,0.0,0.012283,0.012283,0.012283,1.0,1.0,60.0,60.0,81.413338,0.0,0.0,1,0,0,0,0,0,0
80.0,8.0,1232.0,83270.0,51.42963,0.170874,0.418555,1.19612,0.0,1.19612,8.0,0.0,1232.0,0.0,0.136108,0.136108,0.0,0,0,0,0,1,0,1
80.0,5.0,582.0,154984.0,39.585552,0.029616,0.021193,0.088847,0.0,0.048409,3.0,2.0,462.0,120.0,0.101047,0.050575,0.025293,0,0,0,0,1,0,1
8080.0,4970.0,4843750.0,94.0,31.096766,4.431515,1.375116,31.020603,1.063185,4.997467,2485.0,2485.0,2343529.0,2500221.0,159.791534,79.879692,79.879692,0,0,0,0,1,0,0
5353.0,1.0,160.0,262159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
565.0,14866.0,891960.0,5.0,1239.468994,4.915081,0.24121,1218.939941,1.161464,4.99999,14866.0,0.0,891960.0,0.0,11.993039,11.993039,0.0,0,0,0,0,0,1,0
